"Title","URL","image URL","image2 URL","Price1","Price2","Price3","desc1","desc2","desc3","Item ID","Type","Brand","Price level","Tag ID","Gender","online Date","offline Date","Stock","Status"
"新西兰 嘎啦果","http://www.fieldschina.com/zh/item-1747.html","http://www.fieldschina.com/image/product/201110/51fbe6e5f05ae992607.jpg","","48","48","0","这些嘎啦果果肉厚实，适合用来烘焙。嘎啦果不仅富含大脑所需的营养成分，且含有有益于儿童生长发育的纤维素和增强记忆力的锌，因而被称为“记忆之果”。苹果是低热量食品，故而是减肥的理想食物之一。
","","","1747","苹果、香蕉和梨","苹果、香蕉和梨","","","","","","50000","1"
"凤鸟牌有机椰子油","http://www.fieldschina.com/zh/item-1757.html","http://www.fieldschina.com/image/product/201110/51fbe6e60b611826910.jpg","","140","140","0","椰子油是从成熟的椰肉中提炼出来的。椰子油即使在高温状态下也非常稳定，是高温烹饪的理想选择。在制作煎饼的时候放入椰子油可以替代黄油的香味，也可以用来代替做菜时放的普通的食用油。也是素食主义者的绝佳选择。
","","","1757","食用油","食用油","","","","","","50000","1"
"eco&amp;more 桉树精油环保洗衣液","http://www.fieldschina.com/zh/item-1758.html","http://www.fieldschina.com/image/product/201110/51fbe6e612fc8279564.jpg","","85","78","0","eco&amp;more引进澳大利亚先进技术，采用纯植物配方来减少化学剂对健康的危害。添加桉树精油，强力杀菌的同时，舒缓您的情绪，呵护您的健康与衣物。安全、健康可降解，保护我们的地球。
","","","1758","家用洗涤","家用洗涤","","","","","","50000","1"
"eco&amp;more 迷迭香薄荷洗手液","http://www.fieldschina.com/zh/item-1759.html","http://www.fieldschina.com/image/product/201110/51fbe6e61a372942217.jpg","","55","55","0","水分丰富的洗手涂清洁的同时滋养你的手，用精油提取物配方，更加保护你的皮肤。环保安全产品，含有多种杀菌抑菌成分，具有清洁、杀菌、美白、滋润等多种功效 原料：无有毒石油化工原料、无苯甲酸酯、无丙二醇、无椰油酰胺DEA、无合成染料或香料。
","","","1759","个人护理","个人护理","","","","","","50000","1"
"eco&amp;more 喜悦宝贝洗发沐浴露","http://www.fieldschina.com/zh/item-4476.html","http://www.fieldschina.com/image/product/201208/51fbe6f0ac582381242.jpg","","115","115","0","专为婴幼儿柔嫩肌肤和发质设计的洗发沐浴露以纯天然的洋甘菊、芦荟和甜橙配方，为家中的宝贝带来最温和体贴的照顾。植物成分不会刺激眼睛，保护头皮和发稍的同时可以保持宝贝肌肤的健康润滑。洗发洁肤两用，让沐浴变得更简单欢愉。
","","","4476","母婴护理","母婴护理","","","","","","50000","1"
"eco&amp;more 桉树精油洗碗液","http://www.fieldschina.com/zh/item-1760.html","http://www.fieldschina.com/image/product/201407/1406047922474704.jpg","","45","45","0","eco&amp;more引进澳大利亚先进技术，采用纯植物配方来减少化学剂对健康的危害。这款桉树精油洗碗液，在有效去除污垢的同时，可帮助您起到口气清新，预防传染性疾病的功效，为您带来美妙的享受！
","","","1760","家用洗涤","家用洗涤","","","","","","50000","1"
"eco&amp;more 桉树精油多功能家居清洁剂","http://www.fieldschina.com/zh/item-1761.html","http://www.fieldschina.com/image/product/201110/51fbe6e62883e824972.jpg","","48","48","0","采用纯植物配方来减少化学剂对健康的危害，100%植物为基础，添加桉树精油，强力杀菌的同时，舒缓您的情绪。安全、健康可降解，呵护您的健康，呵护我们的地球。
","","","1761","家用洗涤","家用洗涤","","","","","","50000","1"
"FIELDS 精选大绿叶芥末菜","http://www.fieldschina.com/zh/item-1779.html","http://www.fieldschina.com/image/product/201111/51fbe6e64f091833849.jpg","","25","25","0","只要小小的一口你就会知道它来自于和黑芥末叶一样的新鲜蔬菜家族。烹饪的时候，这些新鲜的绿叶蔬菜会如同菠菜一样卷起，同时带有一丝和芝麻菜一样的自然胡椒苦味。它是中国、日本和印度厨师的最爱，不论是炒、腌或者闷墩菜肴中，它都是绝对加分的存在。同时绿叶芥末中还含有大量的维他命和矿物质，与芥蓝和绿叶甘蓝菜的营养含量相似。
","","","1779","沙拉混合菜","沙拉混合菜","","","","","","50000","1"
"eco&amp;more 迷迭香薄荷沐浴露","http://www.fieldschina.com/zh/item-1784.html","http://www.fieldschina.com/image/product/201111/51fbe6e657011192577.jpg","","95","95","0","eco&amp;more倡导”绿色“理念，带给您最安心可靠的呵护。此款香橙沐浴露荟萃维生素B、甜橙精油、迷迭香、薄荷精油等众多天然植物精华及保湿因子，功效斐然，在彻底清洁皮肤污垢的同时除菌止痒，促进您皮肤的血液循环，加速新陈代谢，令您的肌肤呈现最自然、健康的完美状态。原料：无有毒石油化工原料、无苯甲酸酯、无丙二醇、无椰油酰胺DEA、无合成染料或香料。
","","","1784","个人护理","个人护理","","","","","","50000","1"
"eco&amp;more 滋润香薰身体乳液","http://www.fieldschina.com/zh/item-1786.html","http://www.fieldschina.com/image/product/201111/51fbe6e65e5d1339464.jpg","","135","135","0","eco&amp;more倡导”绿色“理念，带给您最安心可靠的呵护。此款豪华薰衣草护肤乳液，蕴含维生素B、薰衣草精油等天然植物精华及保湿因子，能深入滋润干燥肌肤，补充肌肤每天流失的水份，令其回复柔软，润滑，充满光泽。此外， 薰衣草精油，亦可起到消除精神紧张，安定情绪，促进睡眠，修复日晒灼晒后的肌肤，淡化纹理修护疤痕等多重功效。无有毒石油化工原料、无苯甲酸酯、无丙二醇、无椰油酰胺DEA、无合成染料或香料。
","","","1786","个人护理","个人护理","","","","","","50000","1"
"eco&amp;more 迷迭香薄荷洗发露","http://www.fieldschina.com/zh/item-1787.html","http://www.fieldschina.com/image/product/201111/51fbe6e665a7a889994.jpg","","95","95","0","一个令人耳目一新的日常洗发水，迷迭香和薄荷精油加强滋养头发。含天然植物萃取精华，超强附着秀发受损区域，有效稳定头发结构，改善发质，迅速修护脆弱和开叉受损的头发，令秀发回复光泽，丰盈而有弹性。 无有毒石油化工原料、无苯甲酸酯、无丙二醇、无椰油酰胺DEA、无合成染料或香料。
","","","1787","个人护理","个人护理","","","","","","50000","1"
"eco&amp;more 薰衣草均衡护发素","http://www.fieldschina.com/zh/item-1788.html","http://www.fieldschina.com/image/product/201111/51fbe6e66cf44656941.jpg","","115","115","0","日常保湿护发素，维生素B和薰衣草精油以加强滋养你的头发，蕴含深海角鲨油、D-泛醇等?油及养发滋发精华，为头发提供长效的保湿及营养，令枯黄、开叉易断、粗糙、不易梳理的头发变得如丝绸般柔软，更加乌黑亮泽，轻盈而富有弹性。
","","","1788","个人护理","个人护理","","","","","","50000","1"
"V咖啡：哥伦比亚去咖啡因咖啡豆","http://www.fieldschina.com/zh/item-1811.html","http://www.fieldschina.com/image/product/201111/51fbe6e67bf6b204513.jpg","","85","85","0","此款去咖啡因咖啡采用哥伦比亚咖啡豆，这种咖啡豆带有焦糖及烘焙果仁的芳香，于烘焙前已清除咖啡因，但同时也保留了咖啡豆本身的天然口味。
","","","1811","咖啡","咖啡","","","","","","50000","1"
"西班牙雪利酒","http://www.fieldschina.com/zh/item-1854.html","http://www.fieldschina.com/image/product/201111/51fbe6e683f46289591.jpg","","788","788","0","这是一瓶罕见的具有久远历史的雪利酒，来自于圣埃斯泰夫葡萄园中的赫雷斯高级区。Pedro Ximénez的葡萄和30年的历史使得NOE拥有了强烈和浓郁的檀木色。混合了无花果、咖啡和香料的香气的NOE,具有新鲜甜蜜诱人的口感。应在常温或微冷的环境中保存。
","","","1854","甜点酒","甜点酒","","","","","","50000","1"
"2008 纳帕谷格罗斯 霞多丽干白葡萄酒","http://www.fieldschina.com/zh/item-1893.html","http://www.fieldschina.com/image/product/201112/51fbe6e692936445218.jpg","","450","450","0","来自加州纳帕谷浓郁和奶油状的霞多丽白葡萄酿成了这款酒。杂志中这么描述他“有着浓郁的梨子，西瓜，金银花和橘子口味，口感纯净，复杂，缠绵”。**91分。& **《葡萄酒观察家》杂志的评分。
","","","1893","白葡萄酒","白葡萄酒","","","","","","50000","1"
"西班牙维拉诺堡红汽泡酒","http://www.fieldschina.com/zh/item-1920.html","http://www.fieldschina.com/image/product/201112/51fbe6e699f5a630609.jpg","","150","150","0","一款来着加泰罗尼亚地区的普及型气泡酒，以特雷帕特和黑皮诺葡萄酿制而成。这款怡口的气泡酒最好在下午或傍晚饮用，最好配以清淡的食物。这款酒清淡，充满果香，令人食欲大振。
","","","1920","香槟和气泡酒","香槟和气泡酒","","","","","","50000","1"
"2008 西班牙维拉诺高端汽泡酒","http://www.fieldschina.com/zh/item-1921.html","http://www.fieldschina.com/image/product/201112/51fbe6e6a14ec557831.jpg","","450","450","0","这款酒的原料是帕雷亚达和霞多丽，最少经过了36个月的酿造。有着金黄的颜色和金色的反光。酒中的小气泡象一个个桂冠，充满了干果和烤木的香味，有着良好的平衡和含气程度。是一个完美的开胃酒，适合海鲜和禽类。
","","","1921","香槟和气泡酒","香槟和气泡酒","","","","","","50000","1"
"2010 迪考尔 长相思干白葡萄酒","http://www.fieldschina.com/zh/item-1933.html","http://www.fieldschina.com/image/product/201112/51fbe6e6b7374385321.jpg","","270","270","0","一款令人振奋的来自加州纳帕谷的长相思葡萄酒。它的制造商将柚子，猕猴桃，柠檬叶丝香气融入酒中，创造出轻盈的酒体和酸度。和海鲜类一同享用是最好的选择。
","","","1933","白葡萄酒","白葡萄酒","","","","","","50000","1"
"SAVITAR 松露手工面","http://www.fieldschina.com/zh/item-1944.html","http://www.fieldschina.com/image/product/201112/51fbe6e6f189c774023.jpg","","150","150","0","Tagliolini的意大利鸡蛋面是一款非常方便而美味的烹饪食材，只需要两到三分钟就能做好。可以淋上奶油酱，吃起来很有嚼劲。它在煮的过程中会快速的吸收附在表面的松露油，达到松露与经典意面的完美搭配。
","","","1944","Truffles & Specialty","Truffles & Specialty","","","","","","50000","1"
"SAVITAR 黑松露油","http://www.fieldschina.com/zh/item-1948.html","http://www.fieldschina.com/image/product/201112/51fbe6e70c61d416737.jpg","","280","280","0","黑松露通常被称作黑色钻石，并且确实和钻石一样昂贵。黑松露比白松露更为珍贵。这款特制初榨橄榄油由托斯卡纳山区中一家小的工厂生产，加入黑松露来产生令人陶醉的香味，十分适合与烤肉一同食用。当然，和其他任何食物搭配也是完美的。 请记住这款油是细腻又浓郁的。它不应该被加热，而是应当少量（少量便能起到极大作用）淋在煮熟的肉，蔬菜，意大利面，烩饭或者面包之上。
","","","1948","Truffles & Specialty","Truffles & Specialty","","","","","","50000","1"
"2009 福特圣巴巴拉 黑皮诺干红葡萄酒","http://www.fieldschina.com/zh/item-1952.html","http://www.fieldschina.com/image/product/201112/51fbe6e72281d844509.jpg","","300","300","0","入口明快，新鲜，来自加州适合每日饮用的黑皮诺。它的气味来自于黑樱桃，黑莓，李子，玫瑰花瓣浆果拼盘和热带香料，与酒底部的酸度结合得非常棒。
","","","1952","红葡萄酒","红葡萄酒","","","","","","50000","1"
"比利时 时代啤酒","http://www.fieldschina.com/zh/item-1965.html","http://www.fieldschina.com/image/product/201308/1377689210412123.jpg","","85","85","0","时代啤酒呈淡金黄色，含些许果味的啤酒香。配方中的几种啤酒花与麦芽香完美平衡带来细腻纯净的苦味。适宜在3℃冰冻饮用，带有明显奶油状泡沫头,泡沫精细、乳白、致密。
","","","1965","啤酒","啤酒","","","","","","50000","1"
"黄色西葫芦","http://www.fieldschina.com/zh/item-2019.html","http://www.fieldschina.com/image/product/201310/1381862844727688.jpg","","20","20","0","黄色西葫芦是西葫芦的品种之一，它的品质细嫩,生吃时口感脆嫩。微甜,煮熟后软而不烂,生吃、熟吃风味都不错,但以幼嫩果实切丝,加沙拉油,做沙拉时风味最佳。
","","","2019","田园时蔬","田园时蔬","","","","","","50000","1"
"2010 喜格索诺玛谷 仙粉黛干红葡萄酒","http://www.fieldschina.com/zh/item-2039.html","http://www.fieldschina.com/image/product/201202/51fbe6e7f3d98311050.jpg","","350","350","0","这是一款来自于索诺玛郡的入口饱满的红葡萄酒。索诺玛郡以其一贯的出产高品质葡萄酒而闻名。这同时也是一种适合于搭配多种餐类的红酒，炖肉、红烧肉、KUSH 素汉堡或者甫田的烤鸡套餐都将与它成为绝配。
","","","2039","红葡萄酒","红葡萄酒","","","","","","50000","1"
"哈维斯特 澳洲有机原蜜","http://www.fieldschina.com/zh/item-203.html","http://www.fieldschina.com/image/product/201401/1390839722155814.jpg","","90","90","0","哈维斯特有机原蜜采自澳洲塔斯马尼亚岛的国家自然保护区，100%成熟有机蜜。经过澳大利亚有机认证中心认证，严格遵守有机的生产标准生产，不含任何化学物质。不经高温加热（不高于45℃），将各种酶类保持在最佳状态，并有效保持蜂蜜的营养成分。普通蜂蜜通常都经过高温消毒，不过那样的话就会对蜂蜜本身的营养造成一定的破坏，所以当今会吃蜂蜜的人都会选择不经过任何加工的生蜜(Raw Honey)。原蜜相对于加热过滤的蜂蜜会含有更多对身体有益的酶、抗氧化剂和维生素。可以在烹饪时加入一些，给您带来很微妙的味道，而不是糖的那种浓烈和高度精炼的甜味。
","","","203","蜂蜜、果酱&amp;烧烤酱","蜂蜜、果酱&amp;烧烤酱","","","","","","50000","1"
